"ReporterISO3","ProductCode","PartnerISO3","Year","TradeFlowCode","TradeValue in 1000 USD","ReporterName","PartnerName","TradeFlowName","NetWeight in KGM","Quantity","QtyUnit"
"CHN","7208","USA",2015,5,2058.987,"China","United States","Import",578982,578982,"Kg"
"CHN","7208","USA",2015,6,289.573,"China","United States","Export",413336,413336,"Kg"
"CHN","7208","USA",2016,5,630.257,"China","United States","Import",1176095,1176094.749,"Kg"
"CHN","7208","USA",2016,6,734.917,"China","United States","Export",1470232,1470231.555,"Kg"
"CHN","7208","VNM",2015,6,22918.988,"China","Vietnam","Export",30752568,30752568,"Kg"
"CHN","7208","VNM",2016,5,13.614,"China","Vietnam","Import",25647,25647.25,"Kg"
"CHN","7208","VNM",2016,6,8366.459,"China","Vietnam","Export",15597914,15597913.95,"Kg"
"CHN","7208","WLD",2015,4,23462.826,"China"," World","Re-Import",,31850280,"Kg"
"CHN","7208","WLD",2015,5,1759700.927,"China"," World","Import",3030170769,3030170769,"Kg"
"CHN","7208","WLD",2015,6,276894.492,"China"," World","Export",498039885,498039885,"Kg"
"CHN","7208","WLD",2016,4,14173.82,"China"," World","Re-Import",,26312911.451,"Kg"
"CHN","7208","WLD",2016,5,1749849.624,"China"," World","Import",3653501330,3653501329.508,"Kg"
"CHN","7208","WLD",2016,6,211614.291,"China"," World","Export",418503620,418503620.252,"Kg"
"CHN","7308","ASEAN",2015,5,260655.459,"China","Asia Tenggara --- ASEAN  ","Import",12221088,12221088,"Kg"
"CHN","7308","ASEAN",2015,6,2184183.726,"China","Asia Tenggara --- ASEAN  ","Export",1454461978,1454461978,"Kg"
"CHN","7308","ASEAN",2016,5,49389.619,"China","Asia Tenggara --- ASEAN  ","Import",20625823,20625822.688,"Kg"
"CHN","7308","ASEAN",2016,6,1532402.473,"China","Asia Tenggara --- ASEAN  ","Export",639202043,639202043.231,"Kg"
"CHN","7308","BRN",2015,5,26.29,"China","Brunei","Import",2515,2515,"Kg"
"CHN","7308","BRN",2015,6,26763.29,"China","Brunei","Export",11531467,11531467,"Kg"
"CHN","7308","BRN",2016,6,8837.51,"China","Brunei","Export",3555237,3555237.156,"Kg"
"CHN","7308","IDN",2015,5,526.468,"China","Indonesia","Import",334805,334805,"Kg"
"CHN","7308","IDN",2015,6,396199.407,"China","Indonesia","Export",304096623,304096623,"Kg"
"CHN","7308","IDN",2016,5,1492.034,"China","Indonesia","Import",628789,628788.798,"Kg"
"CHN","7308","IDN",2016,6,283156.339,"China","Indonesia","Export",117843420,117843419.838,"Kg"
"CHN","7308","KHM",2015,6,35552.74,"China","Cambodia","Export",27869385,27869385,"Kg"
"CHN","7308","KHM",2016,5,6.033,"China","Cambodia","Import",3097,3097.251,"Kg"
